household_id,surface_type,room_size,dirtiness_level,cleaning_time,cleaning_efficiency,date_time
2856,Concrete,35,3,18,1.42,2023-07-21 00:15:47
2857,Concrete,31,4,19,1.44,2023-07-22 16:40:46
2858,Wood,29,2,20,1.15,2023-07-23 01:11:01
2859,Tile,22,2,23,0.88,2023-07-20 18:25:11
2860,Tile,20,4,31,0.86,2023-07-23 19:24:01
2861,Concrete,24,3,20,1.22,2023-07-22 09:37:50
2862,Tile,34,5,25,0.95,2023-07-22 22:18:17
2863,Carpet,26,5,21,1.01,2023-07-21 21:20:50
2864,Carpet,25,2,18,1.31,2023-07-21 16:36:05
2865,Tile,20,1,22,0.97,2023-07-23 11:01:51
2866,Tile,34,3,20,1.46,2023-07-22 11:07:46
2867,Concrete,27,5,27,0.81,2023-07-23 06:50:01
2868,Carpet,32,5,18,1.18,2023-07-22 21:40:43
2869,Carpet,24,1,17,1.46,2023-07-20 22:23:09
2870,Wood,21,2,28,1.02,2023-07-22 11:57:00
2871,Carpet,23,4,27,0.87,2023-07-23 05:26:46
2872,Tile,25,4,29,1.0,2023-07-23 05:18:09
2873,Tile,20,3,31,0.72,2023-07-21 08:43:59
2874,Carpet,30,3,18,1.46,2023-07-21 20:13:06
2875,Tile,23,3,25,1.2,2023-07-22 22:34:25
2876,Carpet,40,4,23,1.55,2023-07-24 01:02:29
2877,Tile,20,1,23,1.39,2023-07-22 02:43:00
2878,Tile,22,2,27,1.15,2023-07-20 17:04:34
2879,Tile,27,5,22,1.17,2023-07-24 08:34:58
2880,Tile,36,2,18,1.51,2023-07-22 13:40:18
2881,Wood,22,5,30,0.7,2023-07-21 13:04:50
2882,Wood,40,4,19,1.37,2023-07-22 06:15:46
2883,Wood,35,5,30,0.78,2023-07-22 22:54:19
2884,Carpet,22,3,29,0.82,2023-07-20 09:32:00
2885,Carpet,27,4,18,1.49,2023-07-24 11:15:00
2886,Tile,31,2,17,1.44,2023-07-22 09:29:21
2887,Concrete,22,5,31,0.97,2023-07-23 00:33:47
2888,Tile,22,2,25,0.76,2023-07-20 09:38:35
2889,Wood,27,4,26,0.84,2023-07-21 03:54:27
2890,Carpet,22,3,23,1.34,2023-07-23 18:43:10
2891,Carpet,28,4,21,0.95,2023-07-21 09:40:01
2892,Carpet,34,4,22,1.53,2023-07-24 08:24:40
2893,Wood,22,4,31,0.76,2023-07-22 08:20:39
2894,Tile,27,1,17,1.26,2023-07-22 02:27:08
2895,Concrete,28,5,30,0.97,2023-07-23 08:12:39
2896,Tile,20,2,31,0.78,2023-07-22 22:25:10
2897,Carpet,20,5,32,0.82,2023-07-24 07:30:56
2898,Carpet,25,3,17,0.87,2023-07-20 17:36:56
2899,Tile,33,4,20,1.26,2023-07-23 19:17:33
2900,Wood,35,4,23,1.03,2023-07-23 14:43:06
2901,Carpet,22,4,31,0.8,2023-07-22 23:36:02
2902,Carpet,35,5,29,0.81,2023-07-22 04:55:18
2903,Carpet,22,5,32,0.67,2023-07-21 10:39:39
2904,Wood,22,2,28,0.85,2023-07-21 09:36:16
2905,Wood,40,1,15,1.54,2023-07-20 22:02:15
2906,Carpet,27,4,22,1.19,2023-07-22 21:31:07
2907,Wood,34,2,22,1.33,2023-07-20 16:43:24
2908,Tile,28,5,30,0.85,2023-07-23 07:34:25
2909,Carpet,29,4,22,1.46,2023-07-23 01:09:14
2910,Tile,25,2,27,1.13,2023-07-20 17:53:29
2911,Carpet,21,4,29,0.82,2023-07-21 03:47:45
2912,Carpet,35,2,17,1.43,2023-07-21 00:36:33
2913,Carpet,40,1,15,1.6,2023-07-22 19:48:06
2914,Tile,28,5,28,0.83,2023-07-22 13:50:29
2915,Tile,32,2,18,1.31,2023-07-20 10:16:37
2916,Wood,36,2,15,1.41,2023-07-23 08:41:19
2917,Concrete,21,5,30,0.75,2023-07-21 08:19:21
2918,Tile,25,4,29,0.79,2023-07-21 13:11:20
2919,Concrete,33,3,20,1.35,2023-07-22 10:46:23
2920,Tile,28,2,18,0.88,2023-07-20 17:26:50
2921,Wood,32,2,18,1.26,2023-07-23 21:17:55
2922,Concrete,22,4,25,1.09,2023-07-24 01:15:16
2923,Tile,27,3,17,1.34,2023-07-23 23:47:43
2924,Concrete,26,3,21,1.33,2023-07-20 22:20:22
2925,Tile,35,4,22,1.07,2023-07-22 11:37:49
2926,Wood,31,1,17,1.29,2023-07-21 16:20:57
2927,Carpet,40,2,15,1.6,2023-07-24 03:43:28
2928,Wood,21,1,20,1.0,2023-07-20 21:18:07
2929,Wood,21,1,30,1.04,2023-07-21 03:30:51
2930,Carpet,23,4,25,0.89,2023-07-21 01:51:07
2931,Carpet,30,3,21,1.25,2023-07-20 13:40:25
2932,Carpet,20,3,31,0.79,2023-07-21 19:39:31
2933,Carpet,30,4,22,1.25,2023-07-23 13:00:48
2934,Carpet,24,2,25,1.38,2023-07-22 17:23:13
2935,Tile,30,3,16,1.12,2023-07-23 01:03:06
2936,Tile,36,4,21,1.16,2023-07-22 13:26:04
2937,Carpet,22,1,16,1.48,2023-07-24 03:16:44
2938,Tile,40,3,15,1.57,2023-07-23 00:28:09
2939,Tile,27,2,20,1.24,2023-07-23 04:13:48
2940,Wood,28,1,19,1.37,2023-07-20 11:53:34
2941,Wood,40,4,20,1.38,2023-07-23 05:31:49
2942,Tile,26,3,25,1.09,2023-07-23 16:10:06
2943,Carpet,36,4,18,1.49,2023-07-23 23:55:18
2944,Wood,28,5,31,0.81,2023-07-23 13:17:34
2945,Wood,38,4,19,1.4,2023-07-24 00:25:27
2946,Tile,27,3,23,0.82,2023-07-20 18:09:30
2947,Wood,28,4,26,0.74,2023-07-20 16:25:17
2948,Wood,25,3,23,0.78,2023-07-20 23:18:36
2949,Carpet,30,1,16,1.25,2023-07-21 11:39:05
2950,Concrete,33,4,27,1.55,2023-07-23 19:11:01
2951,Tile,20,5,32,0.67,2023-07-20 20:27:06
2952,Carpet,22,2,22,0.91,2023-07-21 03:01:21
2953,Wood,26,4,29,0.81,2023-07-22 10:38:41
2954,Tile,21,4,28,0.8,2023-07-21 11:43:43
2955,Tile,40,5,19,1.33,2023-07-23 16:35:36
2956,Tile,40,5,20,1.37,2023-07-23 21:59:40
2957,Tile,27,5,27,1.01,2023-07-24 03:56:16
2958,Concrete,29,2,20,1.5,2023-07-20 16:28:23
2959,Tile,22,5,26,0.7,2023-07-20 22:23:06
2960,Carpet,28,5,26,0.81,2023-07-21 00:11:13
2961,Wood,28,5,31,0.81,2023-07-21 07:53:45
2962,Carpet,29,5,28,0.92,2023-07-21 03:36:30
2963,Wood,30,3,22,1.23,2023-07-23 02:34:45
2964,Tile,28,2,16,1.45,2023-07-23 04:57:51
2965,Carpet,40,3,17,1.59,2023-07-22 23:34:45
2966,Wood,32,2,16,1.39,2023-07-22 07:38:23
2967,Tile,40,2,15,1.49,2023-07-20 09:54:47
2968,Tile,22,5,32,0.82,2023-07-22 18:06:02
2969,Concrete,22,3,24,1.53,2023-07-23 14:42:57
2970,Tile,25,3,24,1.02,2023-07-23 10:05:54
2971,Tile,21,3,29,0.93,2023-07-22 09:29:05
2972,Carpet,28,4,26,1.11,2023-07-21 21:19:17
2973,Tile,29,2,16,1.54,2023-07-23 08:43:52
2974,Wood,35,2,18,1.51,2023-07-23 12:57:31
2975,Tile,31,4,26,0.99,2023-07-21 03:28:57
2976,Concrete,27,5,27,0.84,2023-07-20 10:35:27
2977,Wood,27,3,21,0.89,2023-07-24 09:34:44
2978,Wood,22,1,21,1.16,2023-07-21 16:43:37
2979,Carpet,20,4,28,0.68,2023-07-24 02:45:18
2980,Wood,21,2,28,0.91,2023-07-22 13:53:41
2981,Wood,33,3,18,1.38,2023-07-24 05:42:50
2982,Wood,32,4,26,1.22,2023-07-23 01:03:06
2983,Carpet,23,3,26,1.39,2023-07-22 04:33:57
2984,Carpet,22,4,25,0.78,2023-07-21 09:51:28
2985,Tile,21,3,29,0.79,2023-07-22 20:01:47
2986,Carpet,28,3,18,1.27,2023-07-21 07:03:39
2987,Tile,24,5,31,0.84,2023-07-21 23:54:04
2988,Tile,20,4,31,0.88,2023-07-21 23:13:41
2989,Carpet,28,4,23,1.15,2023-07-24 03:56:17
2990,Tile,39,5,29,1.46,2023-07-24 11:15:00
2991,Tile,20,2,27,0.8,2023-07-20 14:55:07
2992,Wood,24,1,24,1.35,2023-07-21 12:45:27
2993,Tile,24,2,16,1.38,2023-07-24 01:59:25
2994,Tile,40,2,16,1.6,2023-07-24 09:16:48
2995,Wood,25,3,25,0.85,2023-07-20 23:16:55
2996,Tile,22,4,24,0.75,2023-07-22 04:21:42
2997,Wood,20,3,32,0.74,2023-07-21 01:28:12
2998,Wood,22,4,28,0.81,2023-07-24 00:51:28
2999,Tile,38,5,29,0.93,2023-07-21 06:07:42
3000,Carpet,23,5,30,0.69,2023-07-21 16:34:14
3001,Wood,40,5,15,1.55,2023-07-24 11:15:00
3002,Tile,40,2,15,1.46,2023-07-20 19:02:14
3003,Carpet,20,2,28,1.02,2023-07-22 04:26:27
3004,Carpet,33,5,28,1.3,2023-07-24 07:48:31
3005,Tile,23,3,26,0.85,2023-07-22 12:47:51
3006,Wood,22,4,27,0.77,2023-07-22 13:37:49
3007,Carpet,21,5,31,0.71,2023-07-22 16:37:35
3008,Tile,20,3,27,0.82,2023-07-22 16:45:32
3009,Tile,20,5,30,0.68,2023-07-21 16:31:18
3010,Concrete,34,3,19,1.55,2023-07-24 02:00:45
3011,Tile,36,1,15,1.56,2023-07-21 05:42:36
3012,Tile,20,4,29,0.76,2023-07-23 05:42:21
3013,Wood,22,2,20,0.86,2023-07-21 18:00:55
3014,Wood,21,3,26,0.69,2023-07-22 06:00:56
3015,Carpet,21,1,18,1.32,2023-07-21 03:31:24
3016,Wood,21,3,23,0.68,2023-07-20 14:44:54
3017,Wood,25,2,21,1.37,2023-07-24 11:01:53
3018,Tile,22,3,31,1.11,2023-07-20 18:26:20
3019,Carpet,22,3,30,1.03,2023-07-21 18:13:39
3020,Tile,22,4,29,0.7,2023-07-20 19:53:37
3021,Tile,24,3,29,0.73,2023-07-22 09:24:58
3022,Tile,33,1,15,1.22,2023-07-20 10:03:56
3023,Carpet,23,5,27,0.92,2023-07-22 14:17:48
3024,Carpet,35,2,17,1.44,2023-07-22 15:41:08
3025,Wood,40,2,17,1.57,2023-07-22 18:43:51
3026,Tile,22,5,31,0.68,2023-07-20 10:25:56
3027,Tile,24,2,24,1.15,2023-07-23 16:14:43
3028,Wood,23,5,32,0.7,2023-07-22 22:23:50
3029,Wood,22,2,23,0.87,2023-07-24 02:37:27
3030,Wood,40,2,17,1.48,2023-07-20 18:18:02
3031,Concrete,32,4,22,1.15,2023-07-21 15:19:10
3032,Wood,23,5,32,0.67,2023-07-20 19:36:10
3033,Carpet,21,5,31,0.9,2023-07-24 01:32:00
3034,Tile,25,5,31,0.79,2023-07-21 18:31:02
3035,Carpet,40,4,15,1.32,2023-07-21 12:04:33
3036,Carpet,21,5,32,0.78,2023-07-22 18:20:06
3037,Carpet,22,2,22,1.07,2023-07-23 00:34:12
3038,Wood,21,5,32,0.69,2023-07-21 17:41:26
3039,Concrete,22,5,25,1.08,2023-07-23 06:32:31
3040,Wood,40,2,15,1.53,2023-07-23 01:29:57
3041,Tile,21,3,32,0.79,2023-07-22 14:44:10
3042,Tile,24,3,27,1.06,2023-07-22 09:03:01
3043,Concrete,39,5,21,1.59,2023-07-24 11:15:00
3044,Wood,40,3,24,1.3,2023-07-20 18:59:32
3045,Concrete,23,4,26,1.09,2023-07-24 01:10:38
3046,Tile,28,2,18,1.38,2023-07-21 23:05:52
3047,Carpet,24,2,26,1.29,2023-07-21 21:43:35
3048,Carpet,20,1,21,1.15,2023-07-21 23:03:47
3049,Tile,33,1,19,1.56,2023-07-22 20:53:47
3050,Carpet,28,2,18,1.32,2023-07-21 16:42:10
3051,Carpet,25,5,25,1.22,2023-07-24 03:47:38
3052,Tile,21,5,31,0.87,2023-07-24 11:15:00
3053,Carpet,37,3,18,1.35,2023-07-22 10:07:03
3054,Carpet,40,2,15,1.49,2023-07-22 15:59:26
3055,Tile,29,3,21,1.33,2023-07-22 05:24:53
3056,Wood,22,2,23,0.78,2023-07-21 15:34:13
3057,Wood,27,2,20,0.95,2023-07-21 00:08:54
3058,Concrete,21,4,31,0.85,2023-07-22 08:52:00
3059,Wood,38,1,15,1.57,2023-07-22 14:12:57
3060,Wood,32,5,27,1.0,2023-07-23 21:25:34
3061,Tile,20,2,25,1.04,2023-07-24 11:15:00
3062,Wood,32,2,16,1.17,2023-07-21 09:21:36
3063,Carpet,20,5,32,0.67,2023-07-22 01:01:07
3064,Tile,33,2,17,1.54,2023-07-24 08:22:49
3065,Wood,25,4,22,0.82,2023-07-23 13:47:29
3066,Wood,28,2,17,1.32,2023-07-23 02:56:21
3067,Tile,27,5,29,0.71,2023-07-21 01:49:51
3068,Carpet,22,3,31,0.92,2023-07-20 10:47:09
3069,Concrete,26,4,26,1.28,2023-07-24 02:57:58
3070,Tile,27,3,22,1.25,2023-07-21 10:18:05
3071,Concrete,20,4,32,0.67,2023-07-20 11:23:59
3072,Wood,22,2,30,0.8,2023-07-20 17:15:06
3073,Carpet,23,3,31,1.01,2023-07-20 16:26:01
3074,Tile,24,2,22,0.84,2023-07-23 22:10:35
3075,Wood,39,3,20,1.17,2023-07-20 16:18:43
3076,Carpet,30,4,19,1.21,2023-07-22 00:57:53
3077,Concrete,34,1,15,1.6,2023-07-23 21:01:29
3078,Wood,21,5,32,0.68,2023-07-21 00:21:25
3079,Tile,27,1,19,1.42,2023-07-22 00:47:58
3080,Tile,22,5,31,0.68,2023-07-20 23:24:45
3081,Wood,35,5,25,0.73,2023-07-23 11:17:45
3082,Wood,24,4,30,0.92,2023-07-23 03:45:39
3083,Tile,26,2,22,1.16,2023-07-24 02:19:53
3084,Tile,37,3,18,1.54,2023-07-24 11:15:00
3085,Carpet,21,4,25,0.72,2023-07-22 16:47:11
3086,Tile,21,2,26,1.02,2023-07-21 13:08:48
3087,Tile,40,4,16,1.42,2023-07-23 05:44:39
3088,Concrete,26,4,21,1.26,2023-07-22 21:03:04
3089,Tile,24,5,32,0.67,2023-07-20 10:03:31
3090,Wood,39,4,18,1.14,2023-07-24 00:30:18
3091,Carpet,22,5,30,0.96,2023-07-23 21:09:12
3092,Carpet,40,4,15,1.47,2023-07-20 10:59:47
3093,Tile,31,2,17,1.41,2023-07-22 23:21:07
3094,Tile,29,3,17,1.07,2023-07-23 13:21:19
3095,Wood,23,2,21,1.1,2023-07-23 21:05:27
3096,Tile,35,3,20,1.25,2023-07-20 21:02:32
3097,Wood,24,2,21,1.19,2023-07-21 23:05:18
3098,Tile,36,4,23,1.48,2023-07-23 19:05:05
3099,Tile,28,4,25,1.24,2023-07-22 15:31:48
3100,Wood,38,4,26,1.01,2023-07-20 23:33:29
3101,Wood,21,3,27,0.71,2023-07-21 05:15:56
3102,Wood,34,1,18,1.55,2023-07-22 19:16:09
3103,Wood,26,4,29,0.81,2023-07-21 16:51:19
3104,Tile,21,3,25,0.78,2023-07-21 04:59:35
3105,Wood,23,3,30,0.78,2023-07-20 10:35:01
3106,Carpet,26,2,23,1.56,2023-07-23 12:26:47
3107,Wood,21,2,30,0.8,2023-07-20 12:20:59
3108,Tile,29,5,28,0.73,2023-07-24 05:38:25
3109,Tile,22,3,30,0.96,2023-07-21 09:16:06
3110,Tile,24,2,25,1.34,2023-07-23 22:11:43
3111,Tile,20,4,29,0.69,2023-07-21 12:40:52
3112,Carpet,24,4,24,1.24,2023-07-24 08:06:47
3113,Carpet,35,4,24,1.18,2023-07-20 10:39:20
3114,Wood,24,2,25,1.36,2023-07-21 07:45:28
3115,Wood,33,3,19,1.25,2023-07-23 23:18:38
3116,Tile,22,3,29,0.73,2023-07-21 13:05:00
3117,Wood,22,1,17,1.32,2023-07-23 20:12:25
3118,Wood,34,3,21,1.18,2023-07-21 06:01:55
3119,Tile,28,4,23,1.07,2023-07-22 20:53:58
3120,Tile,26,2,20,1.38,2023-07-23 13:37:52
3121,Tile,23,4,29,0.76,2023-07-21 21:38:59
3122,Carpet,21,4,32,0.77,2023-07-20 12:59:27
3123,Tile,21,3,31,0.77,2023-07-22 02:39:08
3124,Tile,32,1,16,1.41,2023-07-20 18:50:39
3125,Tile,40,4,20,1.46,2023-07-22 19:02:02
3126,Concrete,20,4,32,0.7,2023-07-20 14:32:26
3127,Concrete,29,5,23,1.54,2023-07-24 11:15:00
3128,Wood,31,2,15,1.47,2023-07-22 06:44:30
3129,Carpet,22,2,18,0.83,2023-07-20 16:52:59
3130,Carpet,34,4,23,1.45,2023-07-23 16:28:01
3131,Tile,21,1,18,1.06,2023-07-21 16:24:14
3132,Wood,23,5,32,0.87,2023-07-22 17:17:11
3133,Wood,20,3,32,0.69,2023-07-22 06:49:57
3134,Tile,21,4,32,0.72,2023-07-23 06:07:06
3135,Concrete,23,3,22,1.26,2023-07-23 22:15:04
3136,Tile,30,4,21,1.14,2023-07-22 13:44:18
3137,Tile,23,1,20,1.13,2023-07-20 14:22:49
3138,Tile,21,4,29,0.71,2023-07-22 02:38:09
3139,Tile,23,5,28,0.68,2023-07-21 12:48:03
3140,Concrete,21,4,22,1.02,2023-07-21 10:50:58
3141,Carpet,26,4,26,0.93,2023-07-22 23:43:48
3142,Carpet,35,4,18,1.3,2023-07-22 20:27:52
3143,Wood,24,5,30,0.96,2023-07-23 17:36:36
3144,Concrete,20,5,32,0.68,2023-07-21 07:29:06
3145,Wood,35,2,18,1.35,2023-07-20 21:51:28
3146,Tile,20,5,32,0.67,2023-07-22 04:28:31
3147,Carpet,22,4,26,0.81,2023-07-20 11:19:46
3148,Tile,35,1,16,1.53,2023-07-21 11:07:09
3149,Tile,27,4,28,0.81,2023-07-20 17:44:11
3150,Wood,31,3,22,1.06,2023-07-20 18:39:50
3151,Wood,22,5,25,0.75,2023-07-23 16:57:13
3152,Carpet,20,4,30,0.68,2023-07-20 19:30:16
3153,Carpet,28,5,29,0.77,2023-07-21 09:26:31
3154,Carpet,28,4,26,0.97,2023-07-20 21:42:11
3155,Concrete,24,2,17,1.49,2023-07-22 16:41:35
3156,Carpet,37,4,19,1.38,2023-07-21 21:44:31
3157,Carpet,22,4,23,1.07,2023-07-24 04:18:50
3158,Tile,20,3,28,0.82,2023-07-24 11:15:00
3159,Carpet,21,4,24,0.73,2023-07-22 00:05:28
3160,Carpet,27,2,17,1.39,2023-07-22 12:13:00
3161,Wood,23,2,26,1.01,2023-07-22 21:38:45
3162,Tile,23,3,25,1.01,2023-07-21 00:27:16
3163,Wood,36,1,17,1.34,2023-07-20 17:26:35
3164,Carpet,28,2,18,1.36,2023-07-21 05:02:55
3165,Tile,40,3,16,1.56,2023-07-24 08:48:51
3166,Tile,21,4,32,0.81,2023-07-23 00:36:54
3167,Wood,23,5,32,1.02,2023-07-23 07:48:07
3168,Tile,34,5,20,0.97,2023-07-23 15:22:50
3169,Tile,32,3,20,1.39,2023-07-24 07:20:48
3170,Tile,34,5,27,0.72,2023-07-23 21:59:14
3171,Wood,20,2,27,0.85,2023-07-23 19:17:16
3172,Carpet,20,5,32,0.68,2023-07-21 06:05:56
3173,Tile,32,3,16,1.05,2023-07-22 05:56:56
3174,Tile,26,2,19,1.15,2023-07-22 14:15:22
3175,Concrete,30,5,26,1.12,2023-07-21 18:30:55
3176,Carpet,22,5,31,0.76,2023-07-22 05:59:55
3177,Wood,21,3,27,0.74,2023-07-22 23:46:51
3178,Tile,24,3,25,0.95,2023-07-20 11:32:39
3179,Wood,29,2,22,1.17,2023-07-21 19:28:10
3180,Carpet,34,2,17,1.46,2023-07-21 03:03:31
3181,Tile,34,1,15,1.56,2023-07-24 06:39:25
3182,Carpet,22,4,27,0.97,2023-07-23 18:14:06
3183,Tile,25,3,20,0.84,2023-07-21 00:10:00
3184,Carpet,21,5,31,0.7,2023-07-23 09:19:04
3185,Carpet,33,3,19,1.46,2023-07-22 19:03:16
3186,Wood,22,1,20,1.18,2023-07-23 21:54:20
3187,Wood,25,1,19,1.31,2023-07-23 20:25:33
3188,Tile,21,4,30,0.69,2023-07-21 11:09:18
3189,Wood,20,2,31,0.76,2023-07-23 08:53:29
3190,Wood,20,5,32,0.67,2023-07-20 22:03:19
3191,Wood,35,2,20,1.38,2023-07-21 16:45:45
3192,Wood,31,2,19,1.35,2023-07-24 02:50:38
3193,Concrete,28,1,17,1.53,2023-07-21 20:26:16
3194,Carpet,24,5,30,0.79,2023-07-20 16:19:39
3195,Carpet,29,5,31,1.31,2023-07-21 21:38:01
3196,Carpet,20,1,20,1.07,2023-07-20 18:55:29
3197,Tile,24,1,27,1.21,2023-07-20 10:35:06
3198,Wood,28,2,17,1.53,2023-07-23 19:01:10
3199,Concrete,31,2,16,1.52,2023-07-21 07:53:29
3200,Tile,30,2,16,1.12,2023-07-21 13:23:58
3201,Tile,26,4,28,0.78,2023-07-21 01:45:08
3202,Carpet,25,3,27,1.3,2023-07-21 21:25:08
3203,Tile,24,2,23,1.35,2023-07-22 07:35:45
3204,Wood,35,2,21,1.24,2023-07-21 22:27:39
3205,Concrete,21,4,30,0.89,2023-07-21 04:52:25
3206,Tile,21,3,29,0.95,2023-07-24 10:28:36
3207,Carpet,24,3,18,1.0,2023-07-22 12:06:12
3208,Tile,20,2,22,0.86,2023-07-21 23:01:04
3209,Wood,20,1,26,0.75,2023-07-20 10:14:12
3210,Concrete,21,1,19,1.17,2023-07-21 15:14:00
3211,Carpet,35,2,20,1.51,2023-07-22 09:17:18
3212,Tile,40,3,24,1.55,2023-07-20 21:22:36
3213,Carpet,20,2,27,1.28,2023-07-24 10:41:25
3214,Concrete,27,2,23,1.46,2023-07-23 17:19:12
3215,Concrete,21,5,27,0.94,2023-07-23 11:15:27
3216,Tile,22,3,29,1.23,2023-07-24 04:48:48
3217,Tile,24,4,31,0.96,2023-07-24 08:04:30
3218,Tile,22,5,23,0.7,2023-07-22 00:17:25
3219,Carpet,21,2,25,0.85,2023-07-21 04:53:32
3220,Carpet,33,4,26,1.45,2023-07-24 08:57:08
3221,Carpet,36,2,15,1.4,2023-07-21 03:18:47
3222,Wood,28,4,29,0.88,2023-07-23 04:54:55
3223,Carpet,21,4,32,0.83,2023-07-22 15:42:36
3224,Concrete,20,2,20,0.73,2023-07-24 02:57:22
3225,Concrete,21,5,31,0.8,2023-07-23 02:47:49
3226,Wood,30,5,26,0.94,2023-07-22 10:55:12
3227,Tile,37,2,16,1.5,2023-07-20 15:15:16
3228,Carpet,27,3,20,0.87,2023-07-20 10:02:20
3229,Tile,20,2,26,0.69,2023-07-20 10:11:49
3230,Wood,25,5,25,0.69,2023-07-22 15:31:47
3231,Wood,29,2,18,1.28,2023-07-21 00:15:07
3232,Tile,31,1,16,1.47,2023-07-22 02:17:38
3233,Tile,23,5,30,0.78,2023-07-23 17:59:10
3234,Tile,29,4,21,1.33,2023-07-24 11:15:00
3235,Concrete,21,1,17,1.58,2023-07-24 02:00:43
3236,Concrete,26,5,25,1.02,2023-07-22 18:36:30
3237,Tile,31,4,26,0.9,2023-07-21 15:07:11
3238,Wood,29,1,18,1.08,2023-07-20 10:20:24
3239,Wood,35,2,16,1.13,2023-07-20 10:35:45
3240,Wood,34,1,16,1.47,2023-07-22 04:46:58
3241,Tile,37,3,21,1.32,2023-07-20 11:51:59
3242,Carpet,26,1,22,1.52,2023-07-22 14:47:58
3243,Tile,40,2,18,1.42,2023-07-20 11:57:03
3244,Wood,21,4,32,0.68,2023-07-23 21:00:07
3245,Tile,40,1,15,1.6,2023-07-22 22:06:29
3246,Carpet,21,5,32,0.7,2023-07-21 11:04:09
3247,Tile,37,3,19,1.49,2023-07-23 06:25:45
3248,Carpet,29,4,25,1.06,2023-07-21 14:34:44
3249,Tile,26,5,29,0.97,2023-07-23 07:54:56
3250,Tile,24,3,25,0.78,2023-07-20 15:02:38
3251,Tile,25,1,15,1.22,2023-07-20 11:48:55
3252,Wood,20,4,32,0.67,2023-07-22 15:27:10
3253,Tile,20,4,30,0.84,2023-07-24 08:16:58
3254,Carpet,21,4,32,0.74,2023-07-21 00:55:41
3255,Carpet,23,5,32,0.68,2023-07-22 07:45:51
3256,Carpet,36,5,26,1.39,2023-07-22 02:29:02
3257,Wood,24,5,30,0.69,2023-07-20 20:37:26
3258,Wood,21,2,17,0.77,2023-07-21 12:26:44
3259,Wood,40,1,15,1.59,2023-07-22 21:50:28
3260,Tile,23,1,16,1.18,2023-07-20 11:11:48
3261,Carpet,22,4,25,0.84,2023-07-21 17:33:32
3262,Carpet,20,1,19,1.41,2023-07-22 19:04:05
3263,Concrete,34,4,19,1.46,2023-07-22 16:13:27
3264,Tile,21,3,21,0.81,2023-07-22 20:26:04
3265,Tile,30,2,26,1.15,2023-07-20 12:54:47
3266,Carpet,40,3,20,1.59,2023-07-21 10:16:42
3267,Carpet,20,5,32,0.7,2023-07-21 03:09:04
3268,Tile,22,3,29,0.82,2023-07-22 10:18:48
3269,Tile,23,2,24,0.92,2023-07-20 11:41:51
3270,Tile,26,4,26,0.79,2023-07-21 16:14:43
3271,Carpet,28,4,18,1.34,2023-07-23 04:34:22
3272,Concrete,38,5,25,1.16,2023-07-20 11:50:10
3273,Tile,22,1,17,1.54,2023-07-20 14:51:46
3274,Tile,29,5,25,0.8,2023-07-23 09:25:42
3275,Carpet,36,3,18,1.18,2023-07-20 11:39:59
3276,Carpet,20,4,32,0.69,2023-07-20 09:48:22
3277,Wood,23,4,29,0.68,2023-07-20 17:44:33
3278,Tile,21,5,32,0.67,2023-07-22 14:14:55
3279,Tile,21,1,18,0.71,2023-07-20 11:32:41
3280,Tile,20,3,29,0.7,2023-07-23 22:27:31
3281,Concrete,21,5,31,0.84,2023-07-24 00:03:06
3282,Carpet,20,2,19,1.07,2023-07-24 11:15:00
3283,Tile,22,3,28,0.77,2023-07-20 19:36:25
3284,Carpet,22,4,22,0.81,2023-07-22 00:18:30
3285,Wood,20,1,16,0.95,2023-07-20 20:13:40
3286,Carpet,20,5,32,0.68,2023-07-21 01:12:44
3287,Tile,27,2,17,1.49,2023-07-24 06:36:07
3288,Concrete,31,2,19,1.56,2023-07-21 14:01:34
3289,Wood,22,3,30,1.0,2023-07-21 14:33:03
3290,Tile,27,3,19,1.18,2023-07-22 17:48:09
3291,Carpet,30,2,17,1.47,2023-07-20 18:57:50
3292,Tile,30,5,22,0.86,2023-07-21 18:19:23
3293,Wood,25,3,27,0.72,2023-07-20 10:30:09
3294,Carpet,21,3,24,1.29,2023-07-24 09:03:09
3295,Carpet,31,2,16,1.13,2023-07-21 09:47:33
3296,Carpet,21,4,29,0.72,2023-07-20 16:50:17
3297,Tile,25,1,16,1.59,2023-07-24 04:29:38
3298,Carpet,39,1,15,1.56,2023-07-22 01:39:38
3299,Wood,31,1,22,1.48,2023-07-21 23:26:56
3300,Tile,36,3,19,1.4,2023-07-23 10:43:33
3301,Wood,22,4,30,0.76,2023-07-23 22:45:43
3302,Concrete,22,2,19,1.18,2023-07-21 05:22:08
3303,Tile,26,2,20,1.39,2023-07-22 08:23:03
3304,Concrete,40,4,15,1.58,2023-07-22 16:03:26
3305,Concrete,34,4,22,1.3,2023-07-21 09:21:51
3306,Wood,39,2,16,1.46,2023-07-24 11:15:00
3307,Tile,26,5,31,0.67,2023-07-20 11:46:11
3308,Carpet,20,4,29,0.67,2023-07-20 18:24:00
3309,Concrete,20,4,31,0.97,2023-07-23 16:19:49
3310,Carpet,21,4,31,0.89,2023-07-21 11:48:45
3311,Wood,20,4,32,0.69,2023-07-21 01:45:01
3312,Tile,25,4,24,0.95,2023-07-23 22:40:45
3313,Carpet,30,4,24,0.97,2023-07-21 00:28:39
3314,Tile,20,1,27,0.84,2023-07-20 23:16:21
